"","SARM1_45","TNFRSF12A_133","LCP2_584","GNA15_793","TNFRSF1A_974","CRMP1_1173","ACTL6B_1328","AMPH_1367","CTTN_1623","FXYD5_1784","TBC1D2_1968","CHGA_2275","EMC9_2319","BRMS1L_2320","CELF4_2455","NOL4_2474","PCSK1N_2536","PYCARD_2715","SCG3_2763","GDAP1_2800","GSDMD_2818","APLP1_2951","PLIN3_2961","CLEC11A_2993","CARD8_2995","C10orf54_3311","ENO2_3777","CCND3_3915","AVPI1_4793","TGFBI_4881","SDC4_5229","SEPT6_5393","KCNC1_5830","GADD45G_5940","KIF1A_5950","ZCCHC9_6183","PTPRE_6259","SNAP25_6317","BEX2_6409","DUSP26_6481","TAOK3_6675","THBS1_7175","ARHGAP29_7216","MYOF_7256","ASCL1_7451","NOVA1_7525","CYR61_7902","HCN3_8051","TAGLN3_8221","PLK2_8311","EGFR_8448","PRSS23_8877","CACNA2D4_8907","FAM177A1_8936","LMNA_10010","NELL1_11139","HPS6_11193","RIC3_11248","SEC11C_11289","LAIR1_11511","KIF5C_11688","ENHO_11828","PPIC_11835","KSR2_12344","ID4_12514","INSM1_12749","TIGD3_12825","B3GNTL1_13129","RIMS2_13236","CDK5R1_13284","PLEC_13517","NRXN1_13758","GPR137C_13913","DDX60L_13962","PCP4_14240","TCEAL2_14587","PRSS57_14649","IFITM2_14650","AHNAK2_14723","C16orf54_14791","ZNF793_15217","SBK1_15236","TMEM198_15315","ELAVL3_15529","WNK3_15608","GDI1_16289"
"DATA.949166",4.01821596234628,4.2338548997608,2.83412876430444,3.4702144096849,3.90312841961958,7.58717262012706,3.42414095329768,5.49006450663361,6.60234011618294,3.60097329158751,3.25119108884066,4.77636667575067,7.31240155425607,5.04147915524774,3.46761751417873,5.67838813696136,7.39476756241964,3.0021868950131,4.06695742069374,6.77843417396335,3.77509702126125,5.04755510652246,7.27985591810431,7.07039360248598,5.7776044372549,3.21041430137522,8.04460733399902,3.34165641453717,3.49899286165259,3.0769393115938,5.18529543962149,4.68407197302077,3.10303430041346,8.66814346640757,6.18578163773823,6.10043956513515,3.29266572143259,5.6820005873094,9.66696078348724,8.0955061166103,5.85649605608631,3.23700521096825,3.2982244787493,3.22887069063116,2.93123639603161,3.51901937126365,5.30426755579936,3.47223502829385,3.56373468056763,3.64749977170296,3.28288880946663,4.03497692496109,3.15078192975195,7.51318868657993,6.40687344060777,3.13463176417293,4.64505227318898,2.96017630998185,7.60573936407463,3.20698903748092,3.94043137699152,3.38240331035923,2.99485478672207,2.73739544039925,4.95775031888511,6.0092120734317,3.98063550737632,3.86441813778197,3.2087308032738,5.19074656501709,3.22804904039514,3.21407172805822,3.81706492214213,5.71659378271703,10.4610873274365,8.28971953096555,3.27620721389434,3.95644826665435,3.11771588568538,2.82999242308884,3.41702039189591,7.4861295275333,3.72307438507422,5.18260429469206,5.37737142860351,3.63095140914008
"DATA.949165",3.31438080790874,7.12629297247081,2.73186470689173,3.32817382940944,4.66379138516771,5.4380811248701,2.78102290989707,3.33191349965055,6.85638910456777,4.21058049007778,7.33691406686939,3.24281852156961,7.24267671760169,5.03709700803027,3.13900620061775,3.17143743323167,4.74458073519592,3.46043884865203,2.84880090071519,5.36511201107587,4.35794593847289,3.81452120361288,8.29610236540679,3.65695391145377,4.66369125872383,3.22887261897518,5.4622832893428,3.04082161398514,5.74730587572422,3.03570152587573,6.12997164881632,5.26184420332737,3.04523618645139,2.93274075016968,3.39368247746746,7.04696108857128,3.51305032031079,5.80207005110882,4.12739823091485,4.91784473347311,5.15522741161055,3.25202398395946,4.28700625098899,8.49643805365748,3.09394904526453,3.12869911148253,8.52391783017476,3.39566984148476,3.57035011826167,3.50979943874899,3.3693901292426,9.56080688365334,3.05935296993365,6.90485736869684,8.26793239839594,3.14918342356307,5.78113617741261,2.96872459339665,6.56089227108272,3.13171675581348,2.92836763251725,3.57994633165287,3.35548908050235,2.84787816490225,7.59091346761351,3.45878632250748,3.68798102584809,3.69633082754609,3.024150795468,4.59549061965976,5.09567185438324,3.01873921762225,3.85499887598873,6.07489907148615,2.88765210225797,3.01499317177587,3.35806859930789,5.27515845373032,3.59539485960275,3.05456699439338,3.1202415348921,7.40942158362494,3.48888677835467,3.37445909854325,4.18041687126938,3.25046867477494
"DATA.949164",4.01085218463146,4.49371369865362,2.71826811227966,3.0893528285567,4.40273025747474,8.0927089736315,2.87260805711194,4.10292401050371,6.01555158595355,5.18155243537633,3.38122079062646,3.25629739459109,6.8588203722029,4.92658429882528,3.12445052258037,3.26264230315908,6.3491281188872,3.10118760827823,3.03151444543168,7.98336974150795,3.42460179237451,4.54997729749902,6.86027151893379,5.91880033939271,4.74821004365248,3.11733771745307,9.04733989384508,3.42070027948047,3.93428068117657,3.0961353898118,6.11571084000047,3.9814919609366,3.25119993623017,4.79504606305519,6.9051423342207,6.91155889069275,3.46945334039464,4.52273186899391,6.85077709060714,7.18411644403168,5.74618853183696,3.06124751453033,3.4238913724145,3.63351226679427,3.05718255322171,3.29625374165917,3.56782014834899,3.33768604554704,3.47842585990617,3.27478733034666,3.36486499049894,3.82280186737173,3.1040140674468,6.60357287248108,5.58267266454058,5.64147930306877,5.6893503812837,2.91070386058444,6.89900711326161,3.16934530734635,3.15106731105256,4.01163516704818,3.10616114850883,2.83313895652025,7.81283921722175,4.81776741952333,3.98173794189257,4.6909355383288,2.74103614233381,6.01516209107627,3.47112838799807,3.21344748877159,3.56191761292423,3.14765890724801,4.73947600677453,3.2953984083486,3.06119874871401,3.76761177808696,3.25886201661955,2.93123083399553,3.68148198831565,8.68969481780319,3.99860022471038,4.98142907772887,5.369657857375,3.49123224969352
"DATA.949163",3.11125995634769,5.24915260827997,3.05491285827348,3.10265191141514,4.2783614266524,3.58934166316344,2.85431794528282,3.37799797224355,6.07181655464638,5.96167102806844,4.91968018770581,3.36776570270156,6.26443015380106,4.57014814212098,2.99524811306248,2.98876277158711,4.79009140514509,3.41712306822805,2.85949083883736,7.34232550948589,3.61798207826322,4.73512244225666,7.57281233033161,7.38928302371384,5.93290352493396,3.13563996916839,7.94801063144785,3.73992173163663,4.81218831813489,3.24480214810887,5.96015857407706,6.26617531218249,2.96452271101169,2.94763912002529,3.78382815070404,7.97213504412776,3.4577603885713,3.74281363465849,7.77473938269908,6.64528708268726,5.53128595207222,3.51553188839339,3.92241909397182,3.18189403888086,2.86635196809548,3.32750839986753,4.61206468973412,2.88630679953259,3.69892593991564,3.21350430406214,3.25506569153954,3.74820267290043,3.06170927735343,7.86613911190845,6.58071730073964,3.01610556585023,5.09610103525772,2.85935552943845,7.41802304664999,3.08976164599835,2.88830279962496,3.87870251034484,3.1314207606304,2.77067616430708,7.58754282918551,2.84440275976654,3.48493239298127,3.82908538848217,2.94021264867214,3.25786672203856,3.61858518123947,2.8884058982845,3.50269156341392,4.62468738659098,3.07591975036289,3.40159395412178,3.31017214952071,7.74379263841584,3.8838007655561,3.03786096102053,3.21767161097897,7.72598565071373,3.49663916831358,3.46843854695567,4.38633381886111,3.85838119919052
"DATA.949161",3.76923609220628,3.67195066672927,2.89422184300308,3.35843972631266,3.88483956711257,6.82911324091975,2.98313528761376,3.12237389749388,6.8797440169559,4.26868666213176,3.52303286082739,4.19879484359328,6.84547226804843,4.80790903810331,3.1654364842219,6.95826543092696,5.99614658957091,3.71540788206081,3.31548236089945,5.56064243721414,4.01813015028991,4.85507807339761,6.89506556601558,5.14984679298666,5.04161149586567,3.40881437664645,7.54593293984268,3.22475354310608,3.99336317896694,3.3443963098733,5.18852745768261,6.40259169249641,2.97800345058801,3.64015359813124,3.33016662550071,6.77038071908212,3.41871259729062,3.68150437182663,8.57230977235909,3.85037682232688,5.78293418592305,3.25548931357127,3.50865471350625,3.51054470430266,3.0025346697934,3.48434226164831,5.82255390243318,3.31426579593777,8.0203854021791,3.42912983769942,3.01116116618823,3.41471438394048,3.37387772193846,6.67025617842127,5.16883743179483,5.96107519131654,5.39873186551273,3.04810946115351,6.30437685999072,3.25767398671712,3.82462498255481,3.36339603479396,3.12278695443964,2.86308377844132,3.38394336277861,7.9060261606876,3.80642982425207,4.04594218757702,3.44097531296774,5.14849202272947,3.29053149658483,3.40085354938625,3.28048083335179,6.21244101449847,11.7997280847538,3.63633846467912,3.53360506009694,4.46628811122592,3.39763425913746,2.85685870825083,3.4065526341945,8.23870259743316,3.74223076191011,5.14373847980522,5.38014868128961,3.71831744748587
"DATA.949157",4.01641635557534,8.60743381696374,2.59280215384266,3.22089738216825,5.52763487159353,3.11035985084278,2.91203242038392,3.19708882985104,7.76529108894274,5.42315875215448,5.86837041435712,3.53961826430987,6.98173859735259,4.06747632113707,3.17243859801637,2.90883196154955,3.98877292131159,3.53361315252967,2.86300292758099,4.35913243117236,3.93108599397184,4.28119456953308,8.72583184516107,3.62249499401109,3.6571518300887,3.23264412025857,7.89370496215948,3.46846809902338,5.29409284917553,7.55801051069494,6.38837821659483,5.75590549217889,2.97749320220661,3.25403080478885,3.60736593587152,7.54599531565224,3.48463478901683,4.69992076047314,6.61714921390381,4.38727795625251,5.87865217848571,3.21887725501375,3.75744452452768,8.14580280529209,3.24174873981856,3.4096408223974,9.58417838825857,3.35762189085576,3.53662713885579,3.14793949944033,3.29400957141566,6.10368951620048,3.25260390347946,6.50730954014075,6.63798671164972,3.19227736920023,5.94372002014776,3.13882149508087,5.19888641221209,3.40523277673773,4.59154565627125,3.61162085927663,6.44424946587342,2.74189997872033,3.18524328506882,2.84476630868898,3.30252801699986,4.91151178994472,2.88908573249367,4.0762771717556,3.63093653230234,2.83969941832396,3.60394689798769,6.15818474625741,5.9441947866373,3.09943970760352,3.30619371352859,6.88439951055809,3.34091052867152,3.11998595914385,3.11588410133679,5.60893791077461,3.792818141444,3.83705856121575,6.19706853033014,3.6450670321326
"DATA.949156",3.98653717948208,8.33572343104225,2.90485993315362,2.99913894176175,4.58746180413404,3.40545116880298,2.67193355133256,3.0694353991879,6.43657503223725,6.60189287739636,3.51176634441298,3.13981127478203,8.09135291790536,5.3067465922877,2.97678676286142,3.0021579177791,4.83501231927268,3.04502862859978,2.90662052535918,6.8053043636837,5.2485478259701,3.75856150873656,7.02751479556939,7.31799350702884,4.8114901096158,3.08879374417957,7.10339963732901,3.28432928243828,6.94091821789627,3.24715015035815,7.01745351345577,3.68078911343729,2.91179147590975,2.99138153909529,4.10849327305736,7.09353787468174,3.4970450344489,5.06145877908853,9.90297747709094,3.4386612801764,5.31840261385067,3.21667783155062,3.74038381913176,7.18306965045099,2.77470176743221,2.95576534902028,4.91146459462005,3.10373435923171,3.51306426587284,3.40854886267103,3.64923357592051,6.57088719396914,3.02630294105719,8.63589782230205,7.87880712484237,3.13073747468182,5.74187922195657,2.85239932818141,5.21264436456705,3.39025150376272,3.58465570189264,3.3367816905917,5.36848781849293,2.63325452680735,3.18991462462884,3.03857658732046,3.88646278757836,4.10615154287705,2.86665309956759,3.6725022029302,4.38257567327043,2.89257398180181,3.91762281360905,5.49931848608566,2.61172006988813,3.07178350050667,2.93122850535355,9.75333335901917,3.96352094044462,2.90385077380128,3.08236476112278,6.20409087966908,3.53785013143179,3.67679169429536,4.62043362633439,3.5527567545112
"DATA.949155",3.72755650832005,5.19082995661156,2.73783265927665,2.94382804402173,5.17824511751132,5.87844536508597,2.78459982758835,4.74719459811109,5.43202408138942,6.33245541636604,3.20250603152905,7.03276602478858,5.84080558232756,4.43023601169442,3.01571443356717,2.83904451588092,5.43868369534962,3.33259592194975,2.86423889204116,5.5422423007592,4.18577468496933,4.86111490161655,7.24017317342864,6.59440736643675,4.92287768575752,3.0664054617896,8.03651731650105,3.27590139401573,4.7450413358676,3.07360146228976,5.72296380140791,4.65872340069857,2.97020311405334,6.7952803593059,6.04318143890621,7.3146246260354,3.16449961560535,3.11344302407928,8.40707680975023,4.03775236969989,6.91491759116126,3.24076694444471,3.11827162874937,3.20944669464504,2.86373650120275,3.44115773358374,3.40427963045118,3.34750614847206,3.52790251859933,3.25825103081621,3.3058767265985,6.10136265893429,2.94482040556655,6.22696802736451,5.97018262981735,3.84476679107609,5.99422355869985,2.80135845707679,6.65679787257414,3.0389434961304,4.07909252216579,3.40306687786745,5.05067043386646,2.67899163144917,3.37373553544918,2.85770588849707,3.32416099360701,3.38231246033355,3.06955513148929,4.95592901335502,4.20254901576324,2.97246964385891,3.62117322596117,4.59314290788179,3.26579111231903,3.37178655611294,2.98801782810048,8.00155114796251,3.22894368739201,2.78938599486679,3.18317348094175,7.68360801409265,3.78651102536402,3.47968030992721,6.14279857190614,4.13147083721955
"DATA.949153",3.2711344616327,5.07564894863695,7.51808975946438,4.61325507264592,4.5051396254266,5.23419151440479,2.61430419202683,3.02574793204512,3.69865002441985,7.43835730739296,3.99463977342209,3.34949814267098,6.83707007528372,4.00200107928864,3.18604623721451,3.24374448456298,3.43261998974294,8.35385889587171,2.91009377804943,4.63521272247749,5.14689492238546,3.29198053115529,8.81838912285663,4.93853989487314,7.70304524365424,3.48106866250855,5.43369028295597,5.92955647014769,4.38182691662081,3.0617310130386,3.24773507422158,6.56001799425357,3.07684631529086,3.40068178263462,3.36244118671305,7.7944032525703,8.39720982873037,2.82071644240738,3.38926882932294,3.49854153313266,7.35467571727971,3.64196776655351,3.24156065741177,3.43531340982006,3.125974340618,3.06766833182175,2.99080806733662,3.32474449970097,3.60143483017537,3.21643566385828,3.29457106801555,3.09931025428983,3.55263821361255,6.15712187476694,4.54207994023712,2.99444898336828,6.93036516537525,3.06648522422959,4.59962297742893,7.98408356341534,2.97916333086978,3.26875786887673,3.21588472279759,3.1244213251432,3.37293960647656,3.02615121486629,5.02814965161699,5.21543874505092,3.01715250607376,3.55929790952068,3.72788917858073,2.96744023102691,5.80723292429256,7.44714046309909,2.92881326479044,2.91804920644154,3.67287591955561,10.223170152501,3.30188648285059,5.91188456826553,3.10010736062379,4.19949494039151,3.34449248363005,3.31665936919999,3.05151632203775,3.34990764588109
"DATA.949088",3.48797929009904,3.8491918582522,3.00241526935567,3.67607255317292,3.26518785191622,3.14236169206555,3.03488927187583,3.39668423159184,4.02518668919079,7.26647722422729,3.34638469490503,3.2799588949762,7.01817461285621,4.40861886438667,3.06353584345585,5.05559971118704,3.60765585978766,4.55634214016742,3.00037459440367,4.19505103622101,4.61783355643709,3.53957254818257,7.86042605098651,3.60000310373576,4.96837942440685,3.35754492839733,4.50098801275748,3.72038864283744,3.75960813231408,3.12897805288783,3.51288346523,8.10179512354422,2.96305683147086,3.15077211008879,3.40328635821411,7.73835336065309,4.15264220684439,3.00780445784348,3.63984723234266,3.51718279348585,7.08789548472397,3.22623788915453,3.32944095964206,3.29739534278536,3.0497502676417,3.01926257590225,3.20786627110704,3.35136656883952,3.60345282419185,3.40286803084131,3.23159593855626,3.41710892319634,3.31066126301645,5.63535203508257,4.94536919945789,3.09138794811761,6.47995023082516,3.1488817465392,6.31385350597028,3.16934014726945,3.71119285156602,3.59504225183676,3.22350958176648,2.9589378602545,3.50795127171892,3.3054292978431,3.77721479273886,3.78762554903619,4.00521331016911,3.27464920789846,3.35531501244005,2.92966882360635,3.87956680381834,4.19544260264584,2.83732134075355,3.06473777525961,3.01246422466873,7.29895560709836,3.36859131675276,3.78972134305141,3.2814400227248,3.61471330386128,3.29419528031104,3.34064880919338,2.67767367096679,3.68252649419124
"DATA.946373",3.72233655001088,9.44996260017491,3.05089423817578,3.08268136064124,6.27411135115093,3.51541194491451,2.6724322758168,3.14562533943737,7.58132815627484,4.17401206954219,6.21121680642186,3.08369733561683,6.91009108149647,4.63989543552589,2.81555834059373,2.93794061387017,2.98913203878618,5.4474270024639,2.99955392801901,4.30530733804441,5.15550006949847,4.12653341277751,9.24844866167366,3.04699577200874,4.30236187267043,4.31741376418011,6.3079580225854,4.36803644658388,5.74130516000913,10.9287818395312,9.31135305958678,5.14306711200521,2.84831678907753,2.89010708735315,3.03219525960504,7.48415230494563,6.16866903886867,3.33305976613094,6.39247590044068,3.09402493145819,6.49731926050878,7.14118159261715,5.2578753782003,11.0978123012737,2.9072663450975,3.19616262367192,9.7097247637657,3.24030224759392,7.83423080006617,9.39070938240259,3.6011315672567,10.9450240577373,3.0566665948532,7.57575145418731,7.91390110985166,3.02025528744187,6.39554832972667,3.18173645564198,4.31685021636634,2.89195537737882,3.49241689818773,3.40296165744642,7.77278718141213,2.79894799874307,3.79419003503066,2.77718742601067,3.24513043842865,3.55445841719833,2.7403777557388,4.45509087263414,5.41285809726281,2.85239298726333,5.00232955212092,6.32620130432628,2.78180067023645,3.14935671150362,2.74242763598715,6.94001333946498,8.39889690003742,2.97170054722984,3.3134506497534,3.4308346848915,3.90351535041373,3.06527313265141,3.15236109956336,4.05194847493459
"DATA.946368",3.39393739212043,9.93228490165466,3.06598553746209,3.09685973122764,4.97404776606426,2.97983542580755,2.91084075952741,5.06950700726074,7.45904515396344,7.98010422759231,7.50633997805955,3.46083756856882,5.43736230523441,5.60308366390696,2.76551736857153,2.943965586503,3.30862792111152,2.91949208700178,2.8685279766757,3.90254142452466,4.12625059008188,3.59427670434315,9.91671967037423,4.38827045301256,5.45868094840078,3.35885878683838,5.48461002669369,3.42263466193665,5.99014019229641,11.9851095374369,8.24678596726048,4.80972450839594,2.87864312109665,2.98823102800606,3.14571487552361,7.68267782672228,3.67034466730118,3.51962541276766,7.46276190526569,3.30108997788821,6.35660212289133,4.81532758261357,5.47870751046598,11.3327881475561,2.93075916287816,2.94596868096805,11.3124361350471,3.11357880706022,3.36344461263284,6.68637673533727,4.03480364276074,10.560386292864,3.12778990998854,8.42049757526276,9.70872667145218,3.02432148444613,5.79386893263961,2.86049265305843,3.57190169547016,2.98630033549492,2.84434950981624,3.34774868603861,8.05226457849674,2.78159838506439,4.04418376823053,2.85290874853647,3.25092246067751,4.17424759325937,2.9422644518747,4.33878698859967,6.22049926693302,2.85939637201153,3.31844234684891,7.09521656066128,2.71224266649974,6.05719638307557,2.88490298016145,9.23049285158851,7.17134642265938,3.06450537326985,3.23123458318034,3.08288918254134,3.54522247241354,3.05648463857243,4.37941555609129,3.96267066079078
"DATA.946367",4.04491176491793,10.7567531089144,3.0047643695208,3.17961107495656,5.51156819133403,5.21806468324419,3.01939764905291,3.23670899064668,7.6765288570249,7.03396102160297,8.86953959489609,3.25314956086904,6.79752005832186,4.58675684773718,2.97665722105016,3.11965871068877,3.46587352885853,2.97738059273086,2.93168611515906,3.56614854435566,4.50344386473114,4.29764376281026,9.1878571990815,3.37327551835085,4.45318190762495,3.23944709143763,5.90089298882196,4.16815659105628,4.87840678298424,11.6740421482919,8.75442078849419,3.68740420198101,2.8668569461519,3.02042954362758,3.11038429166966,7.76043654613412,6.01899549732651,6.81780238397496,3.57538651448457,3.25294850957961,6.54153592723923,9.15445852654291,4.84806268257659,11.6491855583426,2.95090671374099,3.57983681039381,10.7326625097158,3.17407708482279,3.77572937177414,8.32182921722533,4.7504522158637,11.1837263917713,3.21124484302401,7.92942429716403,8.89068341511531,2.98364729565085,6.48057867922237,2.95813935502064,4.04743964265759,3.1093964940533,3.01685844740876,3.54331499491432,7.89924471104372,2.69702983011804,4.92355309236312,3.05681295948592,3.51725488298623,4.02164978205436,3.08517955457494,4.29573470769646,6.26014525279874,2.99750145295749,4.07392793540491,6.59842186066932,2.89288479824549,3.80588427799542,3.22229965080898,8.29415393720675,7.60851809163824,2.97674578759628,3.29551621221408,3.83004211181442,3.29126603065955,3.10712478637114,3.90346646160813,3.53178261709725
"DATA.946359",3.57770882981507,8.78823464961489,2.79122388768164,3.06435692395625,5.36196213694496,3.14999917297839,2.79250815691901,3.16657493694643,8.08182562015877,3.73157442493806,5.15698985640843,3.69551197509877,8.29127350683727,5.08243315758605,2.98318438996071,4.00794134832744,6.14798162621878,7.2958671583479,2.9432368238489,4.25031297073429,4.18137099980623,4.18104863532414,7.7513100267122,3.87778203521954,4.38041279555354,3.36991409056474,5.22385339095606,3.53519781869562,5.35926608490209,3.87307733447036,9.22062247327778,3.82348063753942,3.23981266414499,6.00293413203388,7.59233533066145,6.88713950789539,3.38745178227117,2.91591772764904,4.2169651240214,3.33024921577783,6.63561855615016,5.74711780748673,4.22595405286211,9.53403023150143,5.72934716787151,3.41562167743122,7.09695612189434,3.65849651244052,3.5041258710691,5.43398766328319,3.5138400618365,9.54680970927601,3.35060751977934,8.46972398765659,9.23356421852235,3.20772465632829,6.90294415907704,2.92543100563591,4.91882438551572,3.19509458833698,2.89813407078414,3.45749915315795,7.44854897940562,3.37617659415121,4.76075301055003,4.0381769244287,6.56090518665629,3.5850125375107,3.88523298212895,4.69435979955825,6.09256360900681,2.91679605939952,3.42032027875683,5.27493720721031,3.69961530139918,3.06556324831987,3.01705689197424,3.6722525985447,3.19866252754466,2.87842987092366,3.4954641927335,8.31674572423644,4.00104030625285,3.52321577645249,2.55016136340907,3.48361561743814
"DATA.946358",3.29371469217618,6.25695945845754,8.20470513632683,3.22216348408936,4.88888384649705,3.08499776004377,2.98107449447128,3.27590403114842,4.72724189818778,8.50326076559351,4.90810832532973,3.2884587198312,6.65122080658288,4.77007259797231,3.06474569444376,3.00038249775026,3.33005595893603,3.02057835871062,2.91629879822044,4.69977376960077,4.70193500603322,3.16260963162653,8.02845174498215,3.4304440490577,5.62147571561802,3.08523722923269,4.1337037380919,3.70092125451606,2.91383794774924,3.99083454059904,3.93051152324222,6.8293510672395,2.821557713665,3.38581222759423,3.24011239733343,8.34272995118204,5.64978615022826,2.9068463997383,3.85463921202617,3.43982911141421,7.03761475035158,3.14358321601626,3.33458401578238,3.67456071101657,3.2663854754892,3.02344804827798,3.45009450969935,3.55020757301821,3.7110899566345,3.12444235305733,3.15059409218594,8.05378855302771,3.02147745382698,7.04176603865062,6.25522565528372,3.39756611672398,6.37504266321929,2.84713660198103,6.57616415258584,3.19967465927929,2.92292385103959,3.79572497861844,3.54461217428236,2.39829584591963,3.22512647146243,3.54974782373616,3.83549056936403,3.47713629381861,2.97107565842772,4.47952454271487,2.99571201544361,4.19498566382252,3.28587739525073,7.36389846062214,2.67504441830555,3.28823417652929,3.29747053985589,11.6110111835834,3.25956679064009,2.98781492875589,3.06286942868323,6.14450350481403,3.46161975629536,3.25554725573067,2.99883351968234,4.31858491015019
"DATA.946356",3.16664002829923,8.7881842919731,2.87515699482841,4.50285965633319,5.3345155664175,3.08184222038606,2.79580842696902,3.04603915845076,7.90525544657936,6.87236211410741,7.98896661306293,3.44606460487798,7.53708034393028,5.81602205315863,3.0342139140541,2.97732446704663,3.56662820560279,8.86355054557862,3.00145953627656,4.88627453991269,4.92216171819644,3.42463830468761,8.36723436540806,3.38744834479294,3.60865889459299,6.42091520042506,5.1910454499896,3.36853738323697,7.64005551959979,9.55131974235138,9.50278753580759,3.93530534267805,2.81765290824768,3.25771736357161,3.07311069075724,7.22442747317077,4.1371237907367,2.93695594150857,3.40006187699213,3.22322397778199,6.58173148982888,8.20097198021166,6.11299527682507,11.2899851100054,3.14023996672859,3.02394885419705,9.73586496969087,3.38266557116822,4.22095133604347,6.52936325685916,5.89721577932101,10.5476196680028,2.97035743978582,7.45563943287255,8.72302860010878,3.03542389349895,6.60349000541977,3.04097733212281,4.44265259426001,3.00947008865065,2.84238916965043,3.73381033027003,6.89960856312544,2.67193099221823,3.51034999508984,2.85959043963748,3.77938888907546,4.03165370149632,3.23832066743453,3.47165878728508,6.50370800937243,2.98308199567779,3.4170317342972,5.43838267221615,2.57624432273228,2.9828012730788,3.0911674684098,10.0674036152726,8.53482711362916,3.13084446842909,3.04282008626356,4.31335476991022,3.76269592240594,3.34843105242825,2.97734932086267,3.4020959747741
"DATA.946355",3.58875523903538,6.97117847255245,2.87689771469422,3.87701670817341,4.57259867133214,3.39116046123772,2.87949045014756,3.15886575352248,9.07611195405467,7.37574415674288,5.95289352712613,3.38453347266798,7.33046961941289,6.02287015575161,3.07545040075672,3.515282606969,4.24127294070546,2.84707669248284,2.81743866656753,7.00347255444905,4.5135193295467,3.36600304304806,7.05291049689414,3.36405068955749,4.37282641530337,3.32009601049017,4.92235904123931,3.40668677450088,5.79626253855165,6.34192820130377,7.79289257159222,3.90652541029945,2.89025770735862,2.95270408259223,3.51976337197472,7.96124020283333,3.69505858843523,2.96193538433445,8.84885306316231,3.21181400487989,5.59768110999253,8.20799403494975,4.74357230240513,10.0174281908082,3.09163335759885,3.85717389329801,9.18939341249574,3.32157596128992,3.73911060854523,5.69186915410481,6.23807196744505,8.00183744075797,2.95519214991265,8.51254802501323,7.1798617815835,3.00852386368135,5.89478049014366,3.34940034467531,4.65987504290954,3.03176772617155,3.12848087055269,3.4489792740632,7.81219219250982,2.93687777706053,7.28172837958072,2.70451008986913,3.58381497061151,3.63593141158495,4.75775386352787,3.46533038272047,4.05618687007338,2.94106108613755,3.1986342349999,6.58067155910088,2.56302372167836,3.12673101442291,3.03890948792575,5.22073282546035,4.62106652429059,2.8854967587023,4.07867533141008,4.79190037512786,3.59747508286128,3.35307463596141,2.89224765753141,3.13375448034832
"DATA.925345",3.12492770772177,8.02091891417123,3.14274696062701,3.14134436413781,4.88844217638916,3.05733233940539,2.84459721611274,3.13636880953053,5.35512719193802,7.23009348646298,5.22708452615338,3.36970505405588,6.77789434413651,6.06157320618802,2.88484855813592,3.13485150727797,3.13893417997524,3.1485554292097,2.86405238375276,3.35782989103254,3.20331422773312,3.6834602794348,8.15723554544909,6.21719155257568,5.05828243090217,3.39297264331587,7.3724463338305,4.72305530608251,4.86191100492096,8.42179951604123,7.52796403625133,4.10236674123483,2.86769339782284,4.16825940734937,3.35160735397619,6.17954375394801,3.20489800734097,2.85712144107496,3.73515274934788,3.77617595312898,5.58975156150029,6.1863695567582,3.46067438164906,6.76277204404844,2.9495372750845,2.91245492888504,10.0149865427434,3.17668538272986,3.19333422810693,4.43784496936679,3.34417801536343,4.81501065301611,3.10439907612623,8.02818052530998,8.84399686842096,3.1367899530477,5.74784528338356,2.83492774378164,6.29207522877235,2.94566789606794,2.91405907730791,7.05967868856875,7.55932809760843,2.80710919181785,3.13668249242727,2.64190310524532,3.86329879308186,3.35663906140553,7.31581045397957,4.88126004795187,5.06302482454978,2.93434064796953,5.8508680798262,5.17391316818725,10.4167379260651,3.33051305915668,2.86243538563588,6.89721371877931,8.05226060581859,3.04835566447979,3.04985403703724,5.7592978063343,3.39301863766175,3.10396931873074,2.96368345243981,3.18410859541236
"DATA.925343",4.37344763351809,9.72919298054635,2.93648647824219,2.99379410222839,6.13973120817723,3.2791907273744,2.68091336676,3.13991633876719,7.5057689867158,7.40475550353144,9.40416812197135,3.4499226869358,6.93326974404042,5.12164782961517,2.90715959826872,2.98258950566585,3.45635001894437,5.46926542257339,2.94983670107906,4.42938115737192,4.8849015944279,4.83640989202415,9.95302587723159,5.35879443364297,5.35339467655643,3.60467847060385,5.49355282650873,3.31921610520572,8.17883419342083,3.24748430941116,7.64199873141009,3.88194808320902,2.86291505056486,2.95320495745198,3.09720355303636,7.26102187361182,3.76136184859521,4.44245914645418,3.0322731008075,3.30476398112834,6.47039217578004,7.68376508127259,7.02005192661338,11.2352427811978,2.86533259913112,2.97740229464722,10.5846262365799,3.05283624757872,3.57772365864282,7.35668599700444,4.27165652437519,11.9571271472301,3.16151812660043,8.37563153330392,9.35109339553514,3.1419144813137,6.60738349756535,2.75050002882731,3.92112087428704,3.11328525259697,2.98535958062675,3.20004088231442,7.25425673925143,2.76315637622489,3.0922890197302,2.71035048267823,3.62698508225371,4.25723429946121,2.86599765393396,3.72347877698502,6.24354154378809,2.9588772025569,3.65793434783152,8.95260308924899,2.77237511741438,3.29282882480244,3.06010844815179,11.1192547402462,9.59647283751523,2.94637097766402,3.21643512750362,2.87133646133757,3.59872026368236,3.01592683675959,2.67984255231401,3.76690819108606
